<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.GOLD,D,20070409,000000,686.70000,686.70000,686.70000,686.70000
SPFB.GOLD,D,20070410,000000,687.90000,689.50000,687.30000,688.10000
SPFB.GOLD,D,20070411,000000,685.00000,688.20000,684.70000,688.20000
SPFB.GOLD,D,20070412,000000,686.50000,687.70000,684.70000,685.60000
SPFB.GOLD,D,20070413,000000,686.00000,690.60000,685.50000,688.40000
SPFB.GOLD,D,20070416,000000,694.60000,695.20000,693.50000,695.20000
SPFB.GOLD,D,20070417,000000,695.00000,699.90000,694.90000,696.00000
SPFB.GOLD,D,20070418,000000,698.10000,698.70000,690.40000,698.20000
SPFB.GOLD,D,20070419,000000,690.20000,692.90000,688.70000,688.70000
SPFB.GOLD,D,20070420,000000,693.30000,701.00000,692.50000,701.00000
SPFB.GOLD,D,20070423,000000,697.70000,699.20000,696.00000,697.70000
SPFB.GOLD,D,20070424,000000,697.60000,699.00000,694.40000,696.50000
SPFB.GOLD,D,20070425,000000,691.50000,694.20000,691.50000,693.60000
SPFB.GOLD,D,20070426,000000,693.00000,693.00000,680.70000,680.70000
SPFB.GOLD,D,20070427,000000,679.30000,684.70000,677.50000,684.70000
SPFB.GOLD,D,20070428,000000,687.10000,687.20000,684.30000,684.60000
SPFB.GOLD,D,20070502,000000,679.50000,680.00000,673.40000,674.80000
SPFB.GOLD,D,20070503,000000,679.00000,682.60000,679.00000,680.90000
SPFB.GOLD,D,20070504,000000,686.40000,695.10000,686.30000,694.00000
SPFB.GOLD,D,20070507,000000,693.60000,696.80000,693.60000,695.80000
SPFB.GOLD,D,20070508,000000,694.00000,694.30000,691.10000,691.80000
SPFB.GOLD,D,20070510,000000,686.50000,686.50000,679.70000,681.10000
SPFB.GOLD,D,20070511,000000,674.80000,676.60000,672.70000,674.40000
SPFB.GOLD,D,20070514,000000,680.50000,680.60000,676.00000,677.90000
SPFB.GOLD,D,20070515,000000,675.40000,676.00000,669.50000,673.70000
SPFB.GOLD,D,20070516,000000,679.00000,679.00000,671.00000,671.50000
SPFB.GOLD,D,20070517,000000,668.20000,668.80000,660.50000,661.50000
SPFB.GOLD,D,20070518,000000,663.90000,665.60000,655.10000,661.90000
SPFB.GOLD,D,20070521,000000,666.00000,667.20000,658.10000,663.00000
SPFB.GOLD,D,20070522,000000,666.40000,669.30000,666.00000,666.10000
SPFB.GOLD,D,20070523,000000,663.90000,667.30000,658.00000,666.70000
SPFB.GOLD,D,20070524,000000,664.70000,665.90000,660.00000,661.50000
SPFB.GOLD,D,20070525,000000,657.30000,665.00000,656.60000,658.50000
SPFB.GOLD,D,20070528,000000,658.00000,659.00000,657.10000,657.10000
SPFB.GOLD,D,20070529,000000,658.80000,663.90000,657.90000,663.70000
SPFB.GOLD,D,20070530,000000,660.10000,660.40000,653.00000,655.60000
SPFB.GOLD,D,20070531,000000,663.20000,663.30000,657.70000,661.10000
SPFB.GOLD,D,20070601,000000,664.60000,669.80000,663.70000,668.50000
SPFB.GOLD,D,20070604,000000,671.30000,672.50000,670.80000,672.20000
SPFB.GOLD,D,20070605,000000,673.60000,674.20000,670.30000,671.70000
SPFB.GOLD,D,20070606,000000,671.90000,672.30000,668.50000,671.30000
SPFB.GOLD,D,20070607,000000,672.60000,673.20000,666.80000,667.90000
SPFB.GOLD,D,20070608,000000,659.10000,659.10000,653.20000,656.00000
SPFB.GOLD,D,20070609,000000,649.00000,651.90000,649.00000,651.90000
SPFB.GOLD,D,20070613,000000,658.50000,661.90000,656.10000,661.10000
SPFB.GOLD,D,20070614,000000,662.50000,664.20000,659.00000,664.20000
SPFB.GOLD,D,20070615,000000,663.20000,665.60000,662.00000,664.50000
SPFB.GOLD,D,20070618,000000,669.50000,671.10000,666.60000,666.60000
SPFB.GOLD,D,20070619,000000,665.40000,667.60000,664.40000,667.00000
SPFB.GOLD,D,20070620,000000,671.70000,671.70000,667.60000,668.20000
SPFB.GOLD,D,20070621,000000,665.00000,667.10000,662.80000,663.00000
SPFB.GOLD,D,20070622,000000,662.20000,666.30000,662.00000,663.70000
SPFB.GOLD,D,20070625,000000,663.00000,663.30000,659.00000,661.10000
SPFB.GOLD,D,20070626,000000,660.50000,660.50000,657.00000,658.00000
SPFB.GOLD,D,20070627,000000,653.80000,653.80000,649.00000,652.00000
SPFB.GOLD,D,20070628,000000,653.50000,657.50000,653.50000,657.50000
SPFB.GOLD,D,20070629,000000,656.00000,659.70000,656.00000,658.90000
SPFB.GOLD,D,20070702,000000,657.70000,663.10000,657.30000,663.10000
SPFB.GOLD,D,20070703,000000,659.00000,666.10000,659.00000,663.40000
SPFB.GOLD,D,20070704,000000,663.00000,663.60000,661.00000,663.60000
SPFB.GOLD,D,20070705,000000,663.20000,664.70000,660.80000,661.50000
SPFB.GOLD,D,20070706,000000,658.10000,658.10000,655.00000,657.20000
SPFB.GOLD,D,20070709,000000,658.80000,669.70000,658.80000,667.50000
SPFB.GOLD,D,20070710,000000,666.00000,677.00000,666.00000,673.20000
SPFB.GOLD,D,20070711,000000,673.60000,673.70000,669.60000,672.00000
SPFB.GOLD,D,20070712,000000,669.50000,674.90000,669.50000,674.90000
SPFB.GOLD,D,20070713,000000,674.50000,675.50000,671.00000,675.50000
SPFB.GOLD,D,20070716,000000,676.50000,676.50000,673.10000,673.20000
SPFB.GOLD,D,20070717,000000,671.50000,677.40000,670.00000,677.40000
SPFB.GOLD,D,20070718,000000,675.00000,676.80000,672.40000,673.90000
SPFB.GOLD,D,20070719,000000,678.70000,681.00000,678.50000,681.00000
SPFB.GOLD,D,20070720,000000,684.00000,688.90000,682.00000,687.90000
SPFB.GOLD,D,20070723,000000,688.50000,690.50000,683.80000,683.80000
SPFB.GOLD,D,20070724,000000,686.90000,693.20000,686.90000,689.10000
SPFB.GOLD,D,20070725,000000,686.50000,687.30000,681.00000,682.20000
SPFB.GOLD,D,20070726,000000,681.70000,682.50000,673.50000,679.80000
SPFB.GOLD,D,20070727,000000,674.80000,674.80000,665.40000,669.80000
SPFB.GOLD,D,20070730,000000,670.00000,670.00000,665.90000,667.00000
SPFB.GOLD,D,20070731,000000,669.10000,674.00000,669.10000,671.70000
SPFB.GOLD,D,20070801,000000,666.30000,674.00000,665.30000,670.50000
SPFB.GOLD,D,20070802,000000,670.30000,672.30000,669.70000,672.30000
SPFB.GOLD,D,20070803,000000,670.80000,682.20000,670.50000,682.20000
SPFB.GOLD,D,20070806,000000,678.80000,679.70000,676.50000,676.50000
SPFB.GOLD,D,20070807,000000,675.70000,676.30000,672.10000,674.00000
SPFB.GOLD,D,20070808,000000,675.40000,680.20000,675.20000,680.00000
SPFB.GOLD,D,20070809,000000,678.90000,679.00000,665.10000,666.10000
SPFB.GOLD,D,20070810,000000,668.20000,675.00000,662.20000,675.00000
SPFB.GOLD,D,20070813,000000,674.70000,676.40000,673.50000,674.00000
SPFB.GOLD,D,20070814,000000,674.40000,678.80000,670.10000,673.00000
SPFB.GOLD,D,20070815,000000,671.50000,675.10000,667.00000,675.10000
SPFB.GOLD,D,20070816,000000,669.70000,673.00000,665.70000,673.00000
SPFB.GOLD,D,20070817,000000,653.00000,669.90000,649.90000,661.00000
SPFB.GOLD,D,20070820,000000,660.60000,663.00000,657.10000,657.10000
SPFB.GOLD,D,20070821,000000,662.00000,662.80000,659.60000,662.40000
SPFB.GOLD,D,20070822,000000,667.10000,667.10000,659.80000,663.40000
SPFB.GOLD,D,20070823,000000,666.10000,670.00000,662.10000,667.50000
SPFB.GOLD,D,20070824,000000,655.00000,665.10000,655.00000,664.00000
SPFB.GOLD,D,20070827,000000,669.00000,670.60000,669.00000,669.20000
SPFB.GOLD,D,20070828,000000,670.30000,670.70000,667.50000,670.40000
SPFB.GOLD,D,20070829,000000,666.80000,671.50000,665.20000,669.20000
SPFB.GOLD,D,20070830,000000,668.10000,668.80000,664.10000,667.00000
SPFB.GOLD,D,20070831,000000,670.10000,676.00000,665.10000,673.30000
SPFB.GOLD,D,20070903,000000,674.70000,676.80000,672.00000,672.00000
SPFB.GOLD,D,20070904,000000,675.10000,679.10000,674.60000,679.10000
SPFB.GOLD,D,20070905,000000,679.10000,682.40000,679.10000,681.90000
SPFB.GOLD,D,20070906,000000,685.60000,690.40000,671.00000,689.00000
SPFB.GOLD,D,20070907,000000,693.90000,707.00000,692.80000,702.10000
SPFB.GOLD,D,20070910,000000,715.00000,721.80000,715.00000,719.10000
SPFB.GOLD,D,20070911,000000,718.10000,721.20000,717.50000,719.40000
SPFB.GOLD,D,20070912,000000,724.80000,729.80000,721.70000,722.40000
SPFB.GOLD,D,20070913,000000,723.00000,723.00000,717.00000,719.50000
SPFB.GOLD,D,20070917,000000,725.10000,730.90000,722.50000,728.70000
SPFB.GOLD,D,20070918,000000,730.20000,734.50000,727.00000,727.00000
SPFB.GOLD,D,20070919,000000,735.00000,738.30000,734.10000,737.00000
SPFB.GOLD,D,20070920,000000,736.20000,747.50000,735.70000,740.30000
SPFB.GOLD,D,20070921,000000,749.20000,753.60000,746.00000,749.20000
SPFB.GOLD,D,20070924,000000,747.40000,749.00000,742.50000,742.50000
SPFB.GOLD,D,20070925,000000,740.10000,742.50000,735.40000,742.20000
SPFB.GOLD,D,20070926,000000,744.00000,749.60000,742.10000,749.00000
SPFB.GOLD,D,20070927,000000,742.00000,749.30000,741.30000,747.00000
SPFB.GOLD,D,20070928,000000,749.90000,757.10000,749.00000,757.10000
SPFB.GOLD,D,20071001,000000,757.90000,769.50000,752.90000,754.20000
SPFB.GOLD,D,20071002,000000,750.10000,750.10000,741.10000,744.00000
SPFB.GOLD,D,20071003,000000,743.90000,745.30000,739.20000,741.60000
SPFB.GOLD,D,20071004,000000,735.10000,739.90000,730.00000,731.50000
SPFB.GOLD,D,20071005,000000,744.00000,747.60000,735.10000,746.00000
SPFB.GOLD,D,20071008,000000,745.50000,761.10000,741.00000,744.90000
SPFB.GOLD,D,20071009,000000,740.20000,745.30000,736.00000,744.60000
SPFB.GOLD,D,20071010,000000,752.00000,752.90000,746.30000,749.50000
SPFB.GOLD,D,20071011,000000,753.00000,755.10000,750.80000,754.00000
SPFB.GOLD,D,20071012,000000,754.90000,758.90000,753.00000,756.80000
SPFB.GOLD,D,20071015,000000,757.10000,766.80000,740.40000,765.80000
SPFB.GOLD,D,20071016,000000,768.00000,773.10000,761.80000,763.90000
SPFB.GOLD,D,20071017,000000,765.00000,770.60000,762.60000,768.80000
SPFB.GOLD,D,20071018,000000,766.00000,772.20000,762.50000,770.40000
SPFB.GOLD,D,20071019,000000,774.90000,777.00000,770.00000,774.90000
SPFB.GOLD,D,20071022,000000,767.20000,767.90000,751.00000,758.90000
SPFB.GOLD,D,20071023,000000,763.00000,767.50000,761.90000,763.90000
SPFB.GOLD,D,20071024,000000,762.80000,763.80000,759.20000,762.70000
SPFB.GOLD,D,20071025,000000,767.10000,774.30000,767.10000,772.00000
SPFB.GOLD,D,20071026,000000,780.00000,785.20000,778.50000,785.20000
SPFB.GOLD,D,20071029,000000,793.00000,799.40000,790.40000,791.80000
SPFB.GOLD,D,20071030,000000,789.80000,791.00000,784.30000,789.10000
SPFB.GOLD,D,20071031,000000,788.80000,795.40000,784.70000,794.40000
SPFB.GOLD,D,20071101,000000,804.00000,804.90000,788.40000,794.40000
SPFB.GOLD,D,20071102,000000,794.10000,801.60000,792.30000,798.80000
SPFB.GOLD,D,20071106,000000,814.00000,827.30000,813.10000,825.70000
SPFB.GOLD,D,20071107,000000,841.90000,850.00000,833.60000,840.40000
SPFB.GOLD,D,20071108,000000,837.20000,845.40000,830.70000,841.50000
SPFB.GOLD,D,20071109,000000,838.70000,840.40000,830.70000,834.90000
SPFB.GOLD,D,20071112,000000,823.00000,823.80000,806.00000,811.20000
SPFB.GOLD,D,20071113,000000,810.50000,812.30000,804.60000,809.50000
SPFB.GOLD,D,20071114,000000,809.00000,818.40000,807.50000,816.80000
SPFB.GOLD,D,20071115,000000,815.70000,816.60000,795.00000,799.00000
SPFB.GOLD,D,20071116,000000,793.00000,799.90000,789.10000,794.80000
SPFB.GOLD,D,20071119,000000,800.00000,800.00000,786.50000,787.40000
SPFB.GOLD,D,20071120,000000,787.30000,797.10000,787.30000,797.10000
SPFB.GOLD,D,20071121,000000,805.00000,809.50000,797.20000,802.00000
SPFB.GOLD,D,20071122,000000,804.70000,806.30000,803.00000,806.30000
SPFB.GOLD,D,20071123,000000,812.10000,818.50000,809.30000,816.20000
SPFB.GOLD,D,20071126,000000,827.80000,837.20000,826.30000,831.50000
SPFB.GOLD,D,20071127,000000,825.50000,828.40000,812.60000,814.30000
SPFB.GOLD,D,20071128,000000,810.00000,810.00000,793.60000,804.20000
SPFB.GOLD,D,20071129,000000,808.90000,809.10000,797.20000,798.40000
SPFB.GOLD,D,20071130,000000,796.00000,798.30000,786.60000,788.30000
SPFB.GOLD,D,20071203,000000,791.80000,791.80000,778.00000,784.90000
SPFB.GOLD,D,20071204,000000,791.00000,801.00000,787.40000,797.50000
SPFB.GOLD,D,20071205,000000,805.40000,806.00000,794.50000,794.50000
SPFB.GOLD,D,20071206,000000,793.30000,800.00000,785.60000,798.40000
SPFB.GOLD,D,20071207,000000,799.70000,805.90000,794.40000,794.80000
SPFB.GOLD,D,20071210,000000,812.90000,826.50000,811.90000,825.00000
SPFB.GOLD,D,20071211,000000,824.20000,824.20000,819.00000,821.60000
SPFB.GOLD,D,20071212,000000,820.00000,830.70000,817.80000,830.40000
SPFB.GOLD,D,20071213,000000,826.50000,828.50000,813.50000,815.00000
SPFB.GOLD,D,20071214,000000,813.30000,813.50000,803.00000,805.00000
SPFB.GOLD,D,20071217,000000,804.00000,804.70000,797.50000,801.90000
SPFB.GOLD,D,20071218,000000,805.40000,818.90000,803.70000,816.90000
SPFB.GOLD,D,20071219,000000,812.50000,816.30000,810.50000,814.50000
SPFB.GOLD,D,20071220,000000,814.10000,814.20000,807.10000,808.00000
SPFB.GOLD,D,20071221,000000,813.50000,823.60000,811.30000,821.50000
SPFB.GOLD,D,20071224,000000,821.50000,827.20000,820.90000,827.10000
SPFB.GOLD,D,20071225,000000,827.10000,827.10000,818.00000,822.60000
SPFB.GOLD,D,20071226,000000,825.50000,831.60000,823.00000,830.00000
SPFB.GOLD,D,20071227,000000,834.50000,841.50000,833.00000,838.20000
SPFB.GOLD,D,20071228,000000,833.30000,846.20000,833.30000,845.30000
SPFB.GOLD,D,20080109,000000,890.20000,897.30000,880.00000,884.60000
SPFB.GOLD,D,20080110,000000,884.40000,893.10000,874.20000,890.00000
SPFB.GOLD,D,20080111,000000,893.00000,903.50000,893.00000,898.00000
SPFB.GOLD,D,20080114,000000,913.70000,920.50000,910.10000,910.60000
SPFB.GOLD,D,20080115,000000,916.50000,920.10000,910.00000,919.10000
SPFB.GOLD,D,20080116,000000,896.10000,904.80000,886.50000,898.30000
SPFB.GOLD,D,20080117,000000,894.00000,897.40000,887.60000,896.70000
SPFB.GOLD,D,20080118,000000,888.00000,895.90000,878.90000,890.00000
SPFB.GOLD,D,20080121,000000,888.00000,888.00000,867.00000,877.20000
SPFB.GOLD,D,20080122,000000,862.00000,883.80000,855.40000,882.70000
SPFB.GOLD,D,20080123,000000,893.90000,896.90000,881.60000,894.00000
SPFB.GOLD,D,20080124,000000,896.80000,917.00000,894.00000,914.30000
SPFB.GOLD,D,20080125,000000,919.50000,930.10000,918.90000,925.60000
SPFB.GOLD,D,20080128,000000,926.00000,928.90000,921.20000,928.90000
SPFB.GOLD,D,20080129,000000,931.70000,938.30000,926.00000,930.00000
SPFB.GOLD,D,20080130,000000,929.60000,931.60000,921.00000,923.40000
SPFB.GOLD,D,20080131,000000,929.00000,932.70000,922.80000,926.90000
SPFB.GOLD,D,20080201,000000,929.00000,940.00000,927.20000,931.90000
SPFB.GOLD,D,20080204,000000,913.60000,914.20000,895.20000,901.40000
SPFB.GOLD,D,20080205,000000,905.50000,905.70000,888.10000,892.50000
SPFB.GOLD,D,20080206,000000,892.20000,905.50000,888.90000,905.00000
SPFB.GOLD,D,20080207,000000,909.20000,913.40000,900.00000,903.70000
SPFB.GOLD,D,20080208,000000,911.50000,919.30000,910.80000,919.10000
SPFB.GOLD,D,20080211,000000,924.10000,929.60000,920.70000,922.70000
SPFB.GOLD,D,20080212,000000,924.00000,926.60000,914.80000,919.10000
SPFB.GOLD,D,20080213,000000,904.10000,908.10000,898.80000,901.20000
SPFB.GOLD,D,20080214,000000,912.30000,916.10000,904.10000,906.60000
SPFB.GOLD,D,20080215,000000,910.30000,917.90000,909.20000,915.10000
SPFB.GOLD,D,20080218,000000,912.10000,912.10000,903.00000,905.60000
SPFB.GOLD,D,20080219,000000,913.20000,927.10000,911.90000,925.00000
SPFB.GOLD,D,20080220,000000,929.20000,930.60000,915.30000,922.80000
SPFB.GOLD,D,20080221,000000,943.20000,949.10000,932.10000,947.50000
SPFB.GOLD,D,20080222,000000,944.10000,951.80000,943.90000,944.50000
SPFB.GOLD,D,20080226,000000,933.00000,939.50000,928.30000,937.90000
SPFB.GOLD,D,20080227,000000,955.00000,965.00000,953.60000,957.30000
SPFB.GOLD,D,20080228,000000,955.20000,963.60000,954.50000,960.80000
SPFB.GOLD,D,20080229,000000,970.00000,977.00000,965.40000,973.00000
SPFB.GOLD,D,20080303,000000,983.50000,992.80000,978.90000,990.50000
SPFB.GOLD,D,20080304,000000,982.00000,989.50000,981.80000,984.90000
SPFB.GOLD,D,20080305,000000,964.80000,976.00000,960.40000,976.00000
SPFB.GOLD,D,20080306,000000,986.00000,992.50000,972.30000,975.50000
SPFB.GOLD,D,20080307,000000,983.50000,990.10000,972.00000,976.80000
SPFB.GOLD,D,20080311,000000,981.40000,998.60000,980.10000,985.00000
SPFB.GOLD,D,20080312,000000,988.00000,994.70000,981.50000,988.50000
SPFB.GOLD,D,20080313,000000,999.40000,1011.40000,997.10000,1008.30000
SPFB.GOLD,D,20080314,000000,1006.20000,1018.10000,1003.50000,1016.60000
SPFB.GOLD,D,20080317,000000,1020.50000,1039.80000,1015.50000,1025.50000
SPFB.GOLD,D,20080318,000000,1015.70000,1035.10000,1005.20000,1023.00000
SPFB.GOLD,D,20080319,000000,1001.00000,1015.50000,980.70000,981.00000
SPFB.GOLD,D,20080320,000000,951.00000,960.70000,927.00000,938.60000
SPFB.GOLD,D,20080321,000000,937.00000,939.00000,928.00000,938.50000
SPFB.GOLD,D,20080324,000000,930.00000,939.80000,929.00000,937.30000
SPFB.GOLD,D,20080325,000000,936.00000,948.00000,936.00000,945.90000
SPFB.GOLD,D,20080326,000000,952.70000,960.90000,945.40000,957.80000
SPFB.GOLD,D,20080327,000000,959.50000,962.30000,949.80000,958.20000
SPFB.GOLD,D,20080328,000000,955.00000,957.90000,937.70000,944.30000
SPFB.GOLD,D,20080331,000000,945.00000,950.90000,941.80000,944.60000
SPFB.GOLD,D,20080401,000000,930.00000,930.00000,830.20000,900.80000
SPFB.GOLD,D,20080402,000000,895.00000,906.90000,892.00000,905.00000
SPFB.GOLD,D,20080403,000000,910.00000,915.20000,903.00000,912.00000
SPFB.GOLD,D,20080404,000000,913.90000,922.00000,911.10000,915.50000
SPFB.GOLD,D,20080407,000000,923.70000,934.00000,919.40000,934.00000
SPFB.GOLD,D,20080408,000000,930.00000,937.00000,921.50000,925.80000
SPFB.GOLD,D,20080409,000000,925.00000,927.20000,914.50000,926.30000
SPFB.GOLD,D,20080410,000000,937.00000,951.50000,936.50000,944.00000
SPFB.GOLD,D,20080411,000000,931.00000,940.80000,931.00000,936.70000
SPFB.GOLD,D,20080414,000000,930.90000,937.50000,925.10000,936.20000
SPFB.GOLD,D,20080415,000000,940.00000,955.00000,936.50000,941.50000
SPFB.GOLD,D,20080416,000000,944.80000,956.00000,938.60000,955.50000
SPFB.GOLD,D,20080417,000000,954.50000,960.90000,950.70000,956.00000
SPFB.GOLD,D,20080418,000000,955.00000,958.80000,913.20000,916.80000
SPFB.GOLD,D,20080421,000000,920.20000,934.50000,919.00000,922.00000
SPFB.GOLD,D,20080422,000000,920.50000,928.20000,917.50000,926.80000
SPFB.GOLD,D,20080423,000000,924.70000,927.50000,902.10000,904.60000
SPFB.GOLD,D,20080424,000000,906.00000,911.40000,896.60000,899.40000
SPFB.GOLD,D,20080425,000000,896.00000,902.00000,885.50000,897.00000
SPFB.GOLD,D,20080428,000000,898.50000,900.00000,892.00000,894.50000
SPFB.GOLD,D,20080429,000000,894.00000,894.50000,881.70000,885.70000
SPFB.GOLD,D,20080430,000000,883.00000,883.00000,868.30000,877.50000
SPFB.GOLD,D,20080504,000000,860.90000,867.80000,859.00000,862.50000
SPFB.GOLD,D,20080505,000000,868.30000,875.00000,866.50000,874.00000
SPFB.GOLD,D,20080506,000000,880.00000,886.20000,875.90000,885.20000
SPFB.GOLD,D,20080507,000000,882.00000,894.90000,868.70000,871.20000
SPFB.GOLD,D,20080508,000000,872.20000,883.00000,870.50000,881.40000
SPFB.GOLD,D,20080512,000000,883.50000,887.40000,880.50000,886.30000
SPFB.GOLD,D,20080513,000000,881.60000,884.30000,865.30000,865.50000
SPFB.GOLD,D,20080514,000000,870.20000,874.10000,863.00000,869.00000
SPFB.GOLD,D,20080515,000000,870.90000,888.20000,867.80000,884.50000
SPFB.GOLD,D,20080516,000000,884.40000,902.20000,884.00000,900.50000
SPFB.GOLD,D,20080519,000000,907.10000,916.70000,907.10000,910.10000
SPFB.GOLD,D,20080520,000000,911.60000,917.00000,898.00000,915.00000
SPFB.GOLD,D,20080521,000000,919.90000,931.90000,919.90000,925.00000
SPFB.GOLD,D,20080522,000000,932.80000,938.10000,924.10000,931.30000
SPFB.GOLD,D,20080523,000000,922.50000,932.00000,920.10000,931.80000
SPFB.GOLD,D,20080526,000000,930.00000,930.40000,925.40000,929.50000
SPFB.GOLD,D,20080527,000000,931.00000,932.70000,907.00000,931.90000
SPFB.GOLD,D,20080528,000000,912.00000,912.80000,890.00000,909.40000
SPFB.GOLD,D,20080529,000000,901.10000,906.50000,881.00000,902.40000
SPFB.GOLD,D,20080530,000000,880.30000,892.90000,873.50000,882.20000
SPFB.GOLD,D,20080601,000000,888.29999,891.40002,884.09998,890.50000
SPFB.GOLD,D,20080602,000000,888.40002,898.50000,884.09998,890.50000
SPFB.GOLD,D,20080603,000000,896.00000,899.50000,878.70001,894.30000
SPFB.GOLD,D,20080604,000000,882.29999,888.79999,877.00000,883.09998
SPFB.GOLD,D,20080605,000000,881.09998,882.50000,866.90002,879.50000
SPFB.GOLD,D,20080606,000000,879.90002,903.40002,879.40002,903.40002
SPFB.GOLD,D,20080607,000000,902.50000,907.00000,901.00000,903.00000
SPFB.GOLD,D,20080609,000000,903.00000,911.00000,892.50000,894.00000
SPFB.GOLD,D,20080610,000000,901.50000,904.20001,878.50000,879.00000
SPFB.GOLD,D,20080611,000000,882.00000,895.50000,882.00000,892.20001
SPFB.GOLD,D,20080616,000000,892.20001,902.90002,879.09998,891.70001
SPFB.GOLD,D,20080617,000000,893.70001,898.00000,883.29999,894.50000
SPFB.GOLD,D,20080618,000000,892.09998,903.90002,891.00000,903.00000
SPFB.GOLD,D,20080619,000000,901.79999,917.09998,896.00000,907.00000
SPFB.GOLD,D,20080620,000000,909.90002,915.90002,906.50000,912.00000
SPFB.GOLD,D,20080623,000000,912.70001,915.40002,888.70001,891.90002
SPFB.GOLD,D,20080624,000000,892.00000,907.00000,890.50000,896.29999
SPFB.GOLD,D,20080625,000000,896.40002,896.79999,881.09998,891.00000
SPFB.GOLD,D,20080626,000000,891.00000,923.50000,891.00000,922.90002
SPFB.GOLD,D,20080627,000000,922.90002,936.00000,917.90002,933.40002
SPFB.GOLD,D,20080630,000000,934.70001,942.20001,926.00000,932.29999
SPFB.GOLD,D,20080701,000000,932.70001,953.00000,931.20001,947.00000
SPFB.GOLD,D,20080702,000000,946.59998,952.90002,938.29999,952.00000
SPFB.GOLD,D,20080703,000000,951.29999,954.79999,933.90002,939.79999
SPFB.GOLD,D,20080704,000000,940.09998,942.00000,935.59998,939.90002
SPFB.GOLD,D,20080707,000000,938.90002,938.90002,921.70001,931.59998
SPFB.GOLD,D,20080708,000000,934.20001,939.50000,919.59998,927.59998
SPFB.GOLD,D,20080709,000000,927.29999,935.40002,923.70001,932.50000
SPFB.GOLD,D,20080710,000000,934.50000,951.90002,931.70001,951.90002
SPFB.GOLD,D,20080711,000000,949.79999,973.00000,948.40002,970.50000
SPFB.GOLD,D,20080714,000000,968.79999,977.90002,959.09998,975.50000
SPFB.GOLD,D,20080715,000000,974.70001,993.40002,974.00000,980.00000
SPFB.GOLD,D,20080716,000000,978.79999,986.00000,965.00000,965.20001
SPFB.GOLD,D,20080717,000000,965.29999,983.29999,958.29999,962.50000
SPFB.GOLD,D,20080718,000000,963.90002,970.00000,955.50000,961.20001
SPFB.GOLD,D,20080721,000000,964.09998,974.09998,963.90002,970.90002
SPFB.GOLD,D,20080722,000000,970.90002,981.40002,951.70001,951.70001
SPFB.GOLD,D,20080723,000000,951.70001,951.70001,924.00000,926.00000
SPFB.GOLD,D,20080724,000000,928.00000,936.40002,921.00000,936.20001
SPFB.GOLD,D,20080725,000000,936.50000,941.00000,924.59998,935.00000
SPFB.GOLD,D,20080728,000000,935.50000,938.09998,928.09998,934.79999
SPFB.GOLD,D,20080729,000000,935.29999,936.70001,918.00000,921.90002
SPFB.GOLD,D,20080730,000000,920.00000,922.00000,896.00000,910.00000
SPFB.GOLD,D,20080731,000000,912.70000,928.00000,909.50000,918.00000
SPFB.GOLD,D,20080801,000000,915.00000,919.00000,904.00000,912.50000
SPFB.GOLD,D,20080804,000000,914.79999,917.40002,897.29999,901.70001
SPFB.GOLD,D,20080805,000000,897.20001,897.20001,877.00000,881.90002
SPFB.GOLD,D,20080806,000000,881.50000,889.50000,876.00000,883.70001
SPFB.GOLD,D,20080807,000000,883.79999,887.90002,870.29999,876.59998
SPFB.GOLD,D,20080808,000000,872.09998,872.09998,852.09998,855.70001
SPFB.GOLD,D,20080809,000000,853.50000,860.00000,852.09998,855.70001
SPFB.GOLD,D,20080811,000000,860.00000,866.50000,834.59998,834.59998
SPFB.GOLD,D,20080812,000000,834.59998,834.59998,802.70001,818.70001
SPFB.GOLD,D,20080813,000000,819.29999,831.50000,815.20001,829.40002
SPFB.GOLD,D,20080814,000000,831.40002,837.90002,805.50000,807.50000
SPFB.GOLD,D,20080815,000000,806.79999,806.79999,777.70001,784.79999
SPFB.GOLD,D,20080818,000000,787.50000,804.00000,787.50000,800.79999
SPFB.GOLD,D,20080819,000000,800.00000,811.79999,782.70001,811.70001
SPFB.GOLD,D,20080820,000000,811.79999,818.09998,800.50000,812.50000
SPFB.GOLD,D,20080821,000000,813.79999,839.00000,813.79999,836.00000
SPFB.GOLD,D,20080822,000000,837.00000,838.09998,820.90002,823.70001
SPFB.GOLD,D,20080825,000000,820.09998,827.40002,817.00000,822.50000
SPFB.GOLD,D,20080826,000000,820.50000,831.29999,807.00000,826.20001
SPFB.GOLD,D,20080827,000000,827.50000,835.79999,824.20001,828.00000
SPFB.GOLD,D,20080828,000000,830.00000,845.00000,826.29999,835.00000
SPFB.GOLD,D,20080829,000000,834.40002,840.79999,830.00000,831.50000
SPFB.GOLD,D,20080901,000000,831.50000,835.50000,817.29999,818.40002
SPFB.GOLD,D,20080902,000000,817.50000,817.50000,790.40002,806.00000
SPFB.GOLD,D,20080903,000000,805.09998,809.20001,790.00000,802.00000
SPFB.GOLD,D,20080904,000000,803.00000,815.00000,794.09998,797.59998
SPFB.GOLD,D,20080905,000000,797.29999,815.09998,792.40002,802.90002
SPFB.GOLD,D,20080908,000000,804.70001,818.50000,797.29999,802.09998
SPFB.GOLD,D,20080909,000000,799.00000,804.70001,775.79999,779.09998
