<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SPFB.Si,D,20080513,000000,23744.00000,23865.00000,23725.00000,23840.00000
SPFB.Si,D,20080514,000000,23887.00000,23960.00000,23861.00000,23957.00000
SPFB.Si,D,20080515,000000,23894.00000,23910.00000,23863.00000,23885.00000
SPFB.Si,D,20080516,000000,23888.00000,23901.00000,23807.00000,23825.00000
SPFB.Si,D,20080519,000000,23800.00000,23800.00000,23721.00000,23782.00000
SPFB.Si,D,20080520,000000,23781.00000,23781.00000,23685.00000,23739.00000
SPFB.Si,D,20080521,000000,23708.00000,23730.00000,23597.00000,23605.00000
SPFB.Si,D,20080522,000000,23596.00000,23627.00000,23572.00000,23627.00000
SPFB.Si,D,20080523,000000,23621.00000,23627.00000,23552.00000,23565.00000
SPFB.Si,D,20080526,000000,23568.00000,23574.00000,23545.00000,23557.00000
SPFB.Si,D,20080527,000000,23558.00000,23647.00000,23558.00000,23558.00000
SPFB.Si,D,20080528,000000,23600.00000,23687.00000,23558.00000,23635.00000
SPFB.Si,D,20080529,000000,23657.00000,23753.00000,23558.00000,23635.00000
SPFB.Si,D,20080530,000000,23746.00000,23775.00000,23650.00000,23715.00000
SPFB.Si,D,20080601,000000,23700.00000,23700.00000,23700.00000,23700.00000
SPFB.Si,D,20080602,000000,23740.00000,23765.00000,23700.00000,23700.00000
SPFB.Si,D,20080603,000000,23707.00000,23820.00000,23643.00000,23718.00000
SPFB.Si,D,20080604,000000,23797.00000,23818.00000,23770.00000,23797.00000
SPFB.Si,D,20080605,000000,23800.00000,23858.00000,23689.00000,23689.00000
SPFB.Si,D,20080606,000000,23690.00000,23700.00000,23572.00000,23572.00000
SPFB.Si,D,20080607,000000,23572.00000,23588.00000,23552.00000,23564.00000
SPFB.Si,D,20080609,000000,23550.00000,23658.00000,23489.00000,23658.00000
SPFB.Si,D,20080610,000000,23710.00000,23818.00000,23685.00000,23816.00000
SPFB.Si,D,20080611,000000,23752.00000,23810.00000,23720.00000,23720.00000
SPFB.Si,D,20080616,000000,23770.00000,23892.00000,23750.00000,23775.00000
SPFB.Si,D,20080617,000000,23757.00000,23805.00000,23713.00000,23752.00000
SPFB.Si,D,20080618,000000,23752.00000,23780.00000,23714.00000,23760.00000
SPFB.Si,D,20080619,000000,23711.00000,23770.00000,23675.00000,23760.00000
SPFB.Si,D,20080620,000000,23732.00000,23732.00000,23550.00000,23650.00000
SPFB.Si,D,20080623,000000,23660.00000,23758.00000,23660.00000,23726.00000
SPFB.Si,D,20080624,000000,23713.00000,23713.00000,23650.00000,23677.00000
SPFB.Si,D,20080625,000000,23680.00000,23700.00000,23600.00000,23623.00000
SPFB.Si,D,20080626,000000,23609.00000,23620.00000,23513.00000,23525.00000
SPFB.Si,D,20080627,000000,23520.00000,23535.00000,23477.00000,23477.00000
SPFB.Si,D,20080630,000000,23473.00000,23666.00000,23426.00000,23570.00000
SPFB.Si,D,20080701,000000,23520.00000,23665.00000,23485.00000,23550.00000
SPFB.Si,D,20080702,000000,23503.00000,23595.00000,23444.00000,23450.00000
SPFB.Si,D,20080703,000000,23435.00000,23580.00000,23400.00000,23535.00000
SPFB.Si,D,20080704,000000,23549.00000,23650.00000,23526.00000,23540.00000
SPFB.Si,D,20080707,000000,23587.00000,23635.00000,23495.00000,23495.00000
SPFB.Si,D,20080708,000000,23538.00000,23601.00000,23495.00000,23589.00000
SPFB.Si,D,20080709,000000,23553.00000,23600.00000,23451.00000,23497.00000
SPFB.Si,D,20080710,000000,23470.00000,23508.00000,23391.00000,23401.00000
SPFB.Si,D,20080711,000000,23435.00000,23450.00000,23285.00000,23285.00000
SPFB.Si,D,20080714,000000,23275.00000,23368.00000,23174.00000,23264.00000
SPFB.Si,D,20080715,000000,23177.00000,23217.00000,23096.00000,23201.00000
SPFB.Si,D,20080716,000000,23205.00000,23262.00000,23168.00000,23262.00000
SPFB.Si,D,20080717,000000,23226.00000,23310.00000,23222.00000,23290.00000
SPFB.Si,D,20080718,000000,23261.00000,23290.00000,23209.00000,23265.00000
SPFB.Si,D,20080721,000000,23261.00000,23300.00000,23203.00000,23203.00000
SPFB.Si,D,20080722,000000,23226.00000,23335.00000,23195.00000,23325.00000
SPFB.Si,D,20080723,000000,23325.00000,23405.00000,23318.00000,23387.00000
SPFB.Si,D,20080724,000000,23387.00000,23445.00000,23371.00000,23430.00000
SPFB.Si,D,20080725,000000,23404.00000,23446.00000,23250.00000,23416.00000
SPFB.Si,D,20080728,000000,23391.00000,23400.00000,23337.00000,23363.00000
SPFB.Si,D,20080729,000000,23338.00000,23513.00000,23319.00000,23488.00000
SPFB.Si,D,20080730,000000,23475.00000,23548.00000,23388.00000,23488.00000
SPFB.Si,D,20080731,000000,23466.00000,23495.00000,23387.00000,23495.00000
SPFB.Si,D,20080801,000000,23492.00000,23586.00000,23480.00000,23513.00000
SPFB.Si,D,20080804,000000,23480.00000,23480.00000,23389.00000,23400.00000
SPFB.Si,D,20080805,000000,23450.00000,23598.00000,23441.00000,23598.00000
SPFB.Si,D,20080806,000000,23558.00000,23670.00000,23528.00000,23648.00000
SPFB.Si,D,20080807,000000,23639.00000,23729.00000,23573.00000,23728.00000
SPFB.Si,D,20080808,000000,23730.00000,24283.00000,23730.00000,24283.00000
SPFB.Si,D,20080809,000000,24220.00000,24283.00000,24220.00000,24283.00000
SPFB.Si,D,20080811,000000,24283.00000,24813.00000,24240.00000,24534.00000
SPFB.Si,D,20080812,000000,24440.00000,24440.00000,24204.00000,24300.00000
SPFB.Si,D,20080813,000000,24270.00000,24326.00000,24189.00000,24300.00000
SPFB.Si,D,20080814,000000,24308.00000,24498.00000,24300.00000,24475.00000
SPFB.Si,D,20080815,000000,24500.00000,24750.00000,24500.00000,24728.00000
SPFB.Si,D,20080818,000000,24675.00000,24675.00000,24523.00000,24610.00000
SPFB.Si,D,20080819,000000,24610.00000,24662.00000,24503.00000,24505.00000
SPFB.Si,D,20080820,000000,24517.00000,24523.00000,24425.00000,24460.00000
SPFB.Si,D,20080821,000000,24410.00000,24509.00000,24335.00000,24335.00000
SPFB.Si,D,20080822,000000,24335.00000,24490.00000,24307.00000,24479.00000
SPFB.Si,D,20080825,000000,24482.00000,24517.00000,24449.00000,24500.00000
SPFB.Si,D,20080826,000000,24498.00000,24850.00000,24498.00000,24765.00000
SPFB.Si,D,20080827,000000,24745.00000,24745.00000,24587.00000,24679.00000
SPFB.Si,D,20080828,000000,24630.00000,24711.00000,24580.00000,24636.00000
SPFB.Si,D,20080829,000000,24611.00000,24683.00000,24533.00000,24672.00000
SPFB.Si,D,20080901,000000,24700.00000,24749.00000,24670.00000,24670.00000
SPFB.Si,D,20080902,000000,24730.00000,24869.00000,24725.00000,24833.00000
SPFB.Si,D,20080903,000000,24840.00000,25274.00000,24840.00000,25136.00000
SPFB.Si,D,20080904,000000,25136.00000,25500.00000,25136.00000,25434.00000
SPFB.Si,D,20080905,000000,25500.00000,25540.00000,25415.00000,25480.00000
SPFB.Si,D,20080908,000000,25480.00000,25698.00000,25252.00000,25580.00000
SPFB.Si,D,20080909,000000,25627.00000,25660.00000,25500.00000,25594.00000
SPFB.Si,D,20080910,000000,25847.00000,26033.00000,25830.00000,26033.00000
SPFB.Si,D,20080911,000000,25920.00000,26167.00000,25912.00000,26036.00000
SPFB.Si,D,20080912,000000,26005.00000,26092.00000,25794.00000,25830.00000
SPFB.Si,D,20080915,000000,25800.00000,26094.00000,25650.00000,25915.00000
SPFB.Si,D,20080916,000000,25900.00000,26149.00000,25730.00000,26069.00000
SPFB.Si,D,20080917,000000,26000.00000,26072.00000,25681.00000,25686.00000
SPFB.Si,D,20080918,000000,25677.00000,25693.00000,25410.00000,25600.00000
SPFB.Si,D,20080919,000000,25600.00000,25800.00000,25500.00000,25511.00000
SPFB.Si,D,20080922,000000,25558.00000,25558.00000,25105.00000,25105.00000
SPFB.Si,D,20080923,000000,25186.00000,25359.00000,24918.00000,25280.00000
SPFB.Si,D,20080924,000000,25300.00000,25300.00000,25100.00000,25224.00000
SPFB.Si,D,20080925,000000,25175.00000,25295.00000,25051.00000,25253.00000
SPFB.Si,D,20080926,000000,25215.00000,25335.00000,25196.00000,25285.00000
SPFB.Si,D,20080929,000000,25335.00000,25780.00000,25335.00000,25565.00000
SPFB.Si,D,20080930,000000,25580.00000,25951.00000,25570.00000,25822.00000
SPFB.Si,D,20081001,000000,25812.00000,25969.00000,25780.00000,25910.00000
SPFB.Si,D,20081002,000000,25919.00000,26219.00000,25919.00000,26148.00000
SPFB.Si,D,20081003,000000,26079.00000,26294.00000,26046.00000,26218.00000
SPFB.Si,D,20081006,000000,26230.00000,26670.00000,26230.00000,26606.00000
SPFB.Si,D,20081007,000000,26605.00000,26605.00000,26251.00000,26399.00000
SPFB.Si,D,20081008,000000,26400.00000,26497.00000,26255.00000,26274.00000
SPFB.Si,D,20081009,000000,26313.00000,26580.00000,26220.00000,26510.00000
SPFB.Si,D,20081010,000000,26525.00000,26835.00000,26364.00000,26631.00000
SPFB.Si,D,20081013,000000,26621.00000,26621.00000,26310.00000,26425.00000
SPFB.Si,D,20081014,000000,26425.00000,26498.00000,26300.00000,26430.00000
SPFB.Si,D,20081015,000000,26430.00000,26697.00000,26370.00000,26650.00000
SPFB.Si,D,20081016,000000,26680.00000,26910.00000,26624.00000,26701.00000
SPFB.Si,D,20081017,000000,26700.00000,27388.00000,26676.00000,27203.00000
SPFB.Si,D,20081020,000000,27182.00000,27520.00000,26794.00000,27255.00000
SPFB.Si,D,20081021,000000,27211.00000,27500.00000,27094.00000,27465.00000
SPFB.Si,D,20081022,000000,27500.00000,27969.00000,27500.00000,27900.00000
SPFB.Si,D,20081023,000000,27874.00000,28297.00000,27775.00000,27971.00000
SPFB.Si,D,20081024,000000,27995.00000,28650.00000,27995.00000,28549.00000
SPFB.Si,D,20081027,000000,28550.00000,28870.00000,28220.00000,28486.00000
SPFB.Si,D,20081028,000000,28417.00000,28770.00000,27755.00000,27819.00000
SPFB.Si,D,20081029,000000,27790.00000,27900.00000,27421.00000,27519.00000
SPFB.Si,D,20081030,000000,27485.00000,27930.00000,27000.00000,27505.00000
SPFB.Si,D,20081031,000000,27700.00000,28050.00000,27603.00000,27750.00000
SPFB.Si,D,20081101,000000,27700.00000,27980.00000,27600.00000,27740.00000
SPFB.Si,D,20081105,000000,27500.00000,27649.00000,27175.00000,27451.00000
SPFB.Si,D,20081106,000000,27510.00000,27775.00000,27430.00000,27675.00000
SPFB.Si,D,20081107,000000,27633.00000,27633.00000,27370.00000,27424.00000
SPFB.Si,D,20081110,000000,27424.00000,27635.00000,27210.00000,27632.00000
SPFB.Si,D,20081111,000000,27680.00000,28685.00000,27680.00000,28512.00000
SPFB.Si,D,20081112,000000,28490.00000,28579.00000,28250.00000,28491.00000
SPFB.Si,D,20081113,000000,28500.00000,28648.00000,27800.00000,27900.00000
SPFB.Si,D,20081114,000000,27950.00000,28376.00000,27900.00000,28350.00000
SPFB.Si,D,20081117,000000,28375.00000,28640.00000,28300.00000,28600.00000
SPFB.Si,D,20081118,000000,28560.00000,28787.00000,28425.00000,28685.00000
SPFB.Si,D,20081119,000000,28682.00000,28703.00000,28350.00000,28702.00000
SPFB.Si,D,20081120,000000,28702.00000,28753.00000,28421.00000,28630.00000
SPFB.Si,D,20081121,000000,28531.00000,28531.00000,28160.00000,28242.00000
SPFB.Si,D,20081124,000000,28242.00000,28564.00000,28063.00000,28250.00000
SPFB.Si,D,20081125,000000,28153.00000,28330.00000,27771.00000,27936.00000
SPFB.Si,D,20081126,000000,27939.00000,27998.00000,27791.00000,27850.00000
SPFB.Si,D,20081127,000000,27850.00000,27942.00000,27733.00000,27820.00000
SPFB.Si,D,20081128,000000,27850.00000,28440.00000,27800.00000,28396.00000
SPFB.Si,D,20081201,000000,28400.00000,28440.00000,28262.00000,28326.00000
SPFB.Si,D,20081202,000000,28305.00000,28420.00000,28130.00000,28188.00000
SPFB.Si,D,20081203,000000,28187.00000,28286.00000,28158.00000,28162.00000
SPFB.Si,D,20081204,000000,28162.00000,28288.00000,27902.00000,28099.00000
SPFB.Si,D,20081205,000000,28100.00000,28400.00000,28100.00000,28364.00000
SPFB.Si,D,20081208,000000,28340.00000,28340.00000,28000.00000,28050.00000
SPFB.Si,D,20081209,000000,28072.00000,28150.00000,28000.00000,28129.00000
SPFB.Si,D,20081210,000000,30325.00000,30351.00000,29949.00000,30100.00000
SPFB.Si,D,20081211,000000,30125.00000,30450.00000,30003.00000,30121.00000
SPFB.Si,D,20081212,000000,30200.00000,30450.00000,30112.00000,30439.00000
SPFB.Si,D,20081215,000000,30364.00000,30598.00000,30302.00000,30402.00000
SPFB.Si,D,20081216,000000,30402.00000,30565.00000,30140.00000,30219.00000
SPFB.Si,D,20081217,000000,30175.00000,30350.00000,30070.00000,30199.00000
SPFB.Si,D,20081218,000000,30247.00000,30388.00000,29900.00000,30343.00000
SPFB.Si,D,20081219,000000,30349.00000,30828.00000,30301.00000,30774.00000
SPFB.Si,D,20081222,000000,30780.00000,30900.00000,30713.00000,30870.00000
SPFB.Si,D,20081223,000000,30860.00000,30860.00000,30460.00000,30560.00000
SPFB.Si,D,20081224,000000,30590.00000,30975.00000,30556.00000,30925.00000
SPFB.Si,D,20081225,000000,30975.00000,31130.00000,30855.00000,31096.00000
SPFB.Si,D,20081226,000000,31098.00000,31500.00000,31098.00000,31491.00000
SPFB.Si,D,20081229,000000,31525.00000,31594.00000,31213.00000,31488.00000
SPFB.Si,D,20081230,000000,31510.00000,31748.00000,31401.00000,31720.00000
SPFB.Si,D,20081231,000000,31703.00000,32200.00000,31703.00000,31999.00000
SPFB.Si,D,20090111,000000,32301.00000,32575.00000,32025.00000,32452.00000
SPFB.Si,D,20090112,000000,32495.00000,33155.00000,32495.00000,33120.00000
SPFB.Si,D,20090113,000000,33150.00000,33648.00000,33053.00000,33592.00000
SPFB.Si,D,20090114,000000,33586.00000,34668.00000,33570.00000,34668.00000
SPFB.Si,D,20090115,000000,34668.00000,35694.00000,34620.00000,35367.00000
SPFB.Si,D,20090116,000000,35449.00000,35840.00000,35050.00000,35799.00000
SPFB.Si,D,20090119,000000,35805.00000,37620.00000,35805.00000,37515.00000
SPFB.Si,D,20090120,000000,37451.00000,37500.00000,35170.00000,35440.00000
SPFB.Si,D,20090121,000000,35320.00000,35320.00000,34380.00000,34700.00000
SPFB.Si,D,20090122,000000,34750.00000,35438.00000,34750.00000,35001.00000
SPFB.Si,D,20090123,000000,35033.00000,35430.00000,34700.00000,34814.00000
SPFB.Si,D,20090126,000000,34879.00000,34999.00000,34121.00000,34415.00000
SPFB.Si,D,20090127,000000,34425.00000,34839.00000,34353.00000,34776.00000
SPFB.Si,D,20090128,000000,34795.00000,35450.00000,34513.00000,35365.00000
SPFB.Si,D,20090129,000000,35489.00000,36700.00000,35489.00000,36642.00000
SPFB.Si,D,20090130,000000,36681.00000,37097.00000,36330.00000,37040.00000
SPFB.Si,D,20090202,000000,37049.00000,37600.00000,36923.00000,37113.00000
SPFB.Si,D,20090203,000000,37111.00000,37250.00000,36663.00000,36716.00000
SPFB.Si,D,20090204,000000,36711.00000,37247.00000,36702.00000,37079.00000
SPFB.Si,D,20090205,000000,37054.00000,37125.00000,36841.00000,36915.00000
SPFB.Si,D,20090206,000000,36955.00000,37069.00000,36670.00000,36681.00000
SPFB.Si,D,20090209,000000,36663.00000,36663.00000,36133.00000,36281.00000
SPFB.Si,D,20090210,000000,36347.00000,36398.00000,36010.00000,36335.00000
SPFB.Si,D,20090211,000000,36342.00000,36350.00000,35400.00000,35435.00000
SPFB.Si,D,20090212,000000,35390.00000,35549.00000,35083.00000,35345.00000
SPFB.Si,D,20090213,000000,35339.00000,35339.00000,34892.00000,35015.00000
SPFB.Si,D,20090216,000000,35035.00000,36090.00000,35035.00000,35906.00000
SPFB.Si,D,20090217,000000,35971.00000,36895.00000,35971.00000,36830.00000
SPFB.Si,D,20090218,000000,36845.00000,37000.00000,36440.00000,36700.00000
SPFB.Si,D,20090219,000000,36662.00000,36662.00000,36186.00000,36302.00000
SPFB.Si,D,20090220,000000,36375.00000,36739.00000,36011.00000,36129.00000
SPFB.Si,D,20090224,000000,36177.00000,36461.00000,36050.00000,36105.00000
SPFB.Si,D,20090225,000000,36071.00000,36220.00000,35897.00000,36000.00000
SPFB.Si,D,20090226,000000,35983.00000,36026.00000,35775.00000,35960.00000
SPFB.Si,D,20090227,000000,35983.00000,36179.00000,35902.00000,36085.00000
SPFB.Si,D,20090302,000000,36117.00000,36444.00000,36117.00000,36426.00000
SPFB.Si,D,20090303,000000,36407.00000,36436.00000,36171.00000,36319.00000
SPFB.Si,D,20090304,000000,36320.00000,36370.00000,36032.00000,36055.00000
SPFB.Si,D,20090305,000000,36030.00000,36095.00000,35900.00000,36050.00000
SPFB.Si,D,20090306,000000,36001.00000,36001.00000,35567.00000,35751.00000
SPFB.Si,D,20090310,000000,37001.00000,37001.00000,36245.00000,36479.00000
SPFB.Si,D,20090311,000000,36510.00000,36800.00000,36031.00000,36565.00000
SPFB.Si,D,20090312,000000,36628.00000,36760.00000,36013.00000,36013.00000
SPFB.Si,D,20090313,000000,36051.00000,36137.00000,35650.00000,35935.00000
SPFB.Si,D,20090316,000000,35975.00000,36099.00000,35340.00000,35554.00000
SPFB.Si,D,20090317,000000,35526.00000,35593.00000,35320.00000,35360.00000
SPFB.Si,D,20090318,000000,35360.00000,35487.00000,34675.00000,34681.00000
SPFB.Si,D,20090319,000000,34660.00000,34844.00000,33900.00000,33975.00000
SPFB.Si,D,20090320,000000,33975.00000,34474.00000,33975.00000,34260.00000
SPFB.Si,D,20090323,000000,34200.00000,34246.00000,34001.00000,34103.00000
SPFB.Si,D,20090324,000000,34081.00000,34387.00000,34004.00000,34297.00000
SPFB.Si,D,20090325,000000,34299.00000,34810.00000,34299.00000,34648.00000
SPFB.Si,D,20090326,000000,34556.00000,34556.00000,34185.00000,34292.00000
SPFB.Si,D,20090327,000000,34321.00000,34760.00000,34237.00000,34737.00000
SPFB.Si,D,20090330,000000,34769.00000,35147.00000,34769.00000,35021.00000
SPFB.Si,D,20090331,000000,35004.00000,35048.00000,34551.00000,34660.00000
SPFB.Si,D,20090401,000000,34765.00000,34799.00000,34614.00000,34614.00000
SPFB.Si,D,20090402,000000,34604.00000,34604.00000,34015.00000,34150.00000
SPFB.Si,D,20090403,000000,34139.00000,34219.00000,34008.00000,34081.00000
SPFB.Si,D,20090406,000000,34081.00000,34199.00000,33601.00000,34169.00000
SPFB.Si,D,20090407,000000,34169.00000,34384.00000,33985.00000,34300.00000
SPFB.Si,D,20090408,000000,34317.00000,34575.00000,34216.00000,34325.00000
SPFB.Si,D,20090409,000000,34325.00000,34325.00000,34054.00000,34250.00000
SPFB.Si,D,20090410,000000,34259.00000,34360.00000,34152.00000,34192.00000
SPFB.Si,D,20090413,000000,34183.00000,34183.00000,33855.00000,33879.00000
SPFB.Si,D,20090414,000000,33898.00000,33995.00000,33830.00000,33951.00000
SPFB.Si,D,20090415,000000,33975.00000,34144.00000,33871.00000,33991.00000
SPFB.Si,D,20090416,000000,33991.00000,34045.00000,33861.00000,33931.00000
SPFB.Si,D,20090417,000000,33945.00000,34030.00000,33915.00000,33990.00000
SPFB.Si,D,20090420,000000,33991.00000,34644.00000,33991.00000,34540.00000
SPFB.Si,D,20090421,000000,34590.00000,34871.00000,34582.00000,34699.00000
SPFB.Si,D,20090422,000000,34665.00000,34750.00000,34384.00000,34515.00000
SPFB.Si,D,20090423,000000,34452.00000,34452.00000,34040.00000,34040.00000
SPFB.Si,D,20090424,000000,34039.00000,34039.00000,33615.00000,33649.00000
SPFB.Si,D,20090427,000000,33665.00000,33978.00000,33665.00000,33880.00000
SPFB.Si,D,20090428,000000,33925.00000,34095.00000,33865.00000,33900.00000
SPFB.Si,D,20090429,000000,33866.00000,33867.00000,33461.00000,33625.00000
SPFB.Si,D,20090430,000000,33532.00000,33550.00000,33335.00000,33495.00000
SPFB.Si,D,20090504,000000,33402.00000,33456.00000,33155.00000,33180.00000
SPFB.Si,D,20090505,000000,33199.00000,33236.00000,32968.00000,33100.00000
SPFB.Si,D,20090506,000000,33135.00000,33198.00000,32973.00000,33030.00000
SPFB.Si,D,20090507,000000,33063.00000,33100.00000,32705.00000,32908.00000
SPFB.Si,D,20090508,000000,32880.00000,32880.00000,32530.00000,32610.00000
SPFB.Si,D,20090512,000000,32528.00000,32589.00000,32163.00000,32192.00000
SPFB.Si,D,20090513,000000,32151.00000,32395.00000,32066.00000,32395.00000
SPFB.Si,D,20090514,000000,32395.00000,32440.00000,32215.00000,32226.00000
SPFB.Si,D,20090515,000000,32210.00000,32518.00000,32180.00000,32391.00000
SPFB.Si,D,20090518,000000,32469.00000,32544.00000,32100.00000,32169.00000
SPFB.Si,D,20090519,000000,32075.00000,32396.00000,31865.00000,31881.00000
SPFB.Si,D,20090520,000000,31900.00000,31945.00000,31553.00000,31650.00000
SPFB.Si,D,20090521,000000,31640.00000,31750.00000,31385.00000,31421.00000
SPFB.Si,D,20090522,000000,31420.00000,31420.00000,31034.00000,31065.00000
SPFB.Si,D,20090525,000000,31090.00000,31249.00000,31070.00000,31095.00000
SPFB.Si,D,20090526,000000,31133.00000,31745.00000,31133.00000,31298.00000
SPFB.Si,D,20090527,000000,31344.00000,31390.00000,31001.00000,31380.00000
SPFB.Si,D,20090528,000000,31384.00000,31465.00000,31041.00000,31051.00000
SPFB.Si,D,20090529,000000,31045.00000,31111.00000,30811.00000,30840.00000
SPFB.Si,D,20090601,000000,30795.00000,30848.00000,30600.00000,30830.00000
SPFB.Si,D,20090602,000000,30849.00000,30959.00000,30620.00000,30622.00000
SPFB.Si,D,20090603,000000,30622.00000,31090.00000,30525.00000,31000.00000
SPFB.Si,D,20090604,000000,30992.00000,31064.00000,30770.00000,30902.00000
SPFB.Si,D,20090605,000000,30905.00000,31049.00000,30622.00000,30995.00000
SPFB.Si,D,20090608,000000,31030.00000,31688.00000,31030.00000,31235.00000
SPFB.Si,D,20090609,000000,31259.00000,31394.00000,30941.00000,30987.00000
SPFB.Si,D,20090610,000000,31750.00000,31758.00000,31451.00000,31650.00000
SPFB.Si,D,20090611,000000,31625.00000,31690.00000,31304.00000,31401.00000
SPFB.Si,D,20090615,000000,31452.00000,32042.00000,31452.00000,31914.00000
SPFB.Si,D,20090616,000000,31907.00000,32000.00000,31734.00000,31912.00000
SPFB.Si,D,20090617,000000,31910.00000,31980.00000,31635.00000,31740.00000
SPFB.Si,D,20090618,000000,31722.00000,31914.00000,31703.00000,31900.00000
SPFB.Si,D,20090619,000000,31848.00000,31926.00000,31724.00000,31843.00000
SPFB.Si,D,20090622,000000,31845.00000,32279.00000,31821.00000,32167.00000
SPFB.Si,D,20090623,000000,32224.00000,32365.00000,31772.00000,31777.00000
SPFB.Si,D,20090624,000000,31777.00000,32030.00000,31721.00000,31973.00000
SPFB.Si,D,20090625,000000,31972.00000,32080.00000,31820.00000,31920.00000
SPFB.Si,D,20090626,000000,31902.00000,31902.00000,31765.00000,31799.00000
SPFB.Si,D,20090629,000000,31800.00000,31943.00000,31670.00000,31720.00000
SPFB.Si,D,20090630,000000,31717.00000,31760.00000,31561.00000,31729.00000
SPFB.Si,D,20090701,000000,31743.00000,31789.00000,31612.00000,31700.00000
SPFB.Si,D,20090702,000000,31683.00000,31922.00000,31631.00000,31877.00000
SPFB.Si,D,20090703,000000,31876.00000,31920.00000,31780.00000,31919.00000
SPFB.Si,D,20090706,000000,31918.00000,32141.00000,31918.00000,32006.00000
SPFB.Si,D,20090707,000000,32028.00000,32210.00000,31950.00000,32200.00000
SPFB.Si,D,20090708,000000,32220.00000,32621.00000,32220.00000,32550.00000
SPFB.Si,D,20090709,000000,32549.00000,32549.00000,32285.00000,32375.00000
SPFB.Si,D,20090710,000000,32389.00000,33489.00000,32389.00000,33415.00000
SPFB.Si,D,20090713,000000,33446.00000,33847.00000,33232.00000,33341.00000
SPFB.Si,D,20090714,000000,33331.00000,33331.00000,32651.00000,32880.00000
SPFB.Si,D,20090715,000000,32856.00000,32856.00000,32155.00000,32231.00000
SPFB.Si,D,20090716,000000,32221.00000,32376.00000,32059.00000,32100.00000
SPFB.Si,D,20090717,000000,32118.00000,32330.00000,32077.00000,32199.00000
SPFB.Si,D,20090720,000000,32155.00000,32155.00000,31220.00000,31305.00000
SPFB.Si,D,20090721,000000,31349.00000,31649.00000,31292.00000,31519.00000
SPFB.Si,D,20090722,000000,31537.00000,31740.00000,31479.00000,31596.00000
SPFB.Si,D,20090723,000000,31547.00000,31701.00000,31384.00000,31450.00000
SPFB.Si,D,20090724,000000,31463.00000,31576.00000,31151.00000,31251.00000
SPFB.Si,D,20090727,000000,31250.00000,31250.00000,30960.00000,31068.00000
SPFB.Si,D,20090728,000000,31051.00000,31565.00000,30966.00000,31375.00000
SPFB.Si,D,20090729,000000,31390.00000,32350.00000,31390.00000,32273.00000
SPFB.Si,D,20090730,000000,32261.00000,32261.00000,31537.00000,31649.00000
SPFB.Si,D,20090731,000000,31552.00000,32052.00000,31350.00000,31498.00000
SPFB.Si,D,20090803,000000,31418.00000,31690.00000,31052.00000,31120.00000
SPFB.Si,D,20090804,000000,31130.00000,31547.00000,31130.00000,31477.00000
SPFB.Si,D,20090805,000000,31453.00000,31640.00000,31363.00000,31450.00000
SPFB.Si,D,20090806,000000,31435.00000,31739.00000,31399.00000,31652.00000
SPFB.Si,D,20090807,000000,31720.00000,32040.00000,31655.00000,31936.00000
SPFB.Si,D,20090810,000000,31901.00000,32243.00000,31812.00000,32115.00000
SPFB.Si,D,20090811,000000,32107.00000,32723.00000,31911.00000,32638.00000
SPFB.Si,D,20090812,000000,32649.00000,33138.00000,32452.00000,32562.00000
SPFB.Si,D,20090813,000000,32559.00000,32559.00000,31858.00000,32020.00000
SPFB.Si,D,20090814,000000,31961.00000,32289.00000,31705.00000,32235.00000
SPFB.Si,D,20090817,000000,32255.00000,32605.00000,32255.00000,32437.00000
SPFB.Si,D,20090818,000000,32387.00000,32387.00000,31921.00000,31964.00000
SPFB.Si,D,20090819,000000,31997.00000,32265.00000,31912.00000,31948.00000
SPFB.Si,D,20090820,000000,31943.00000,32060.00000,31750.00000,31980.00000
SPFB.Si,D,20090821,000000,31999.00000,32200.00000,31702.00000,31845.00000
SPFB.Si,D,20090824,000000,31842.00000,31842.00000,31465.00000,31699.00000
SPFB.Si,D,20090825,000000,31700.00000,31747.00000,31353.00000,31664.00000
SPFB.Si,D,20090826,000000,31641.00000,31798.00000,31481.00000,31670.00000
SPFB.Si,D,20090827,000000,31702.00000,31980.00000,31627.00000,31690.00000
SPFB.Si,D,20090828,000000,31705.00000,31760.00000,31603.00000,31727.00000
SPFB.Si,D,20090831,000000,31744.00000,32000.00000,31744.00000,31980.00000
SPFB.Si,D,20090901,000000,31927.00000,32194.00000,31783.00000,32194.00000
SPFB.Si,D,20090902,000000,32180.00000,32180.00000,32007.00000,32057.00000
SPFB.Si,D,20090903,000000,32041.00000,32041.00000,31680.00000,31800.00000
SPFB.Si,D,20090904,000000,31797.00000,31798.00000,31582.00000,31605.00000
SPFB.Si,D,20090907,000000,31605.00000,31605.00000,31433.00000,31545.00000
SPFB.Si,D,20090908,000000,31525.00000,31525.00000,31212.00000,31230.00000
SPFB.Si,D,20090909,000000,31215.00000,31700.00000,30901.00000,31685.00000
SPFB.Si,D,20090910,000000,31681.00000,31681.00000,31533.00000,31600.00000
SPFB.Si,D,20090911,000000,31560.00000,31560.00000,31200.00000,31349.00000
SPFB.Si,D,20090914,000000,31378.00000,31578.00000,31378.00000,31515.00000
SPFB.Si,D,20090915,000000,31515.00000,31829.00000,31350.00000,31415.00000
